url,ursula_score,vision_score,ursula_size,vision_size,manual
https://mjaymu5vdmvtymvyndizcmq.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*eHVzZHN2ZHM1Kmh0dHBzOi8vZm9ybS5qb3Rmb3JtLmNvbS8yMTI3OTYyMjE5OTIwNTkqKmVzKg==*,97,0.98,59367,59367,P
https://prime-adherences.000webhostapp.com/J67SBSTU68FH.html,79,0.91,12166,12166,P
https://ypfzwcpkem4yby8t.filesusr.com/html/473c0a_46d2b43e05d17069909b36be5ab0f73c.html?MjUzNzk4OA==*cGVyZXptb3JhbGVzMjQ0am9zZW1hbnVlbEBnbWFpbC5jb20=*aHR0cHM6Ly9tLnlvdXR1YmUuY29tL3dhdGNoP3Y9b0x5cHVLUkdCdzA=**WVBmWndDUEtlbTR5Ylk4VA==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.96,,153606,P
https://cloud.e-news.chanel.com/CJA_TH?CM=01_Birthday_THA_FBP&ID=0032v00003YGzRKAA1,67,0.62,,35535,P
http://recoverys-10000001236726869512100622.tk/checkpoint_next.php,85,0.88,12287,12287,P
https://spatial-want-bristol-seen.trycloudflare.com/login.html,97,0,745692,39,D
http://clientimpots-gouv-2021.justns.ru/postal/z0n51-labanquepostale/impo/gouv-fr/appmanager/,91,0.98,40733,40733,P
http://blendertastic.com/,84,0.11,6236,1584,P
https://id.my.softbank.jp/sbid_auth/type1/2.0/authorization.php?response_type=code&client_id=agMnDmmaN2gFx8YHK5jiR4xGWsKXtVpU&redirect_uri=https%3A%2F%2Fmy.ymobile.jp%2Fmuc%2Fd%2Fauth%2FdoReceiveSbid&display=touch&prompt=login%20consent&scope=openid&nonce=20211123110820684SVaXKEE9yQ3y7Fm&ui_locales=ja&weblinkid=MWBWL0167&acr_value=1&amr=me,68,0.72,16006,15982,P
https://mjaymu5vdmvtymvymjizcmq.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*SHNqanNqc3ZzdnN2c2sqaHR0cHM6Ly93d3cucG9yYmh1Yi5jb215YW5lcmkqKmVzKg==*,97,0.97,59353,59353,P
https://florerialaisijrz.000webhostapp.com/login.html,85,0.03,8939,25099,D
https://magenta-hill-gem.glitch.me/?email=tina@wbproduct.com,69,0.72,490537,490537,P
https://vibrant-ganguly.198-23-173-131.plesk.page/js/secure/,67,0.5581666667,9055,9055,P
https://cashappfreemoneyy.blogspot.com/,74,0,59010,58948,P
https://customersso1.fortinet.com/saml-idp/jrx0g5n1etn0aoy9/login/?SAMLRequest=hZJPb%2BIwEMW%2FSuS7kzgQVCxAYotWRepuo4b20MvKcSbgVWKnHrtLv%2F06oX%2FohV5Hb%2Fx%2B740XKLq252vvDvoenj2gi7abJfmTzappJpuKzqp8SqcgGZ2n04pORF2xeXU1ya8kiR7BojJ6SbI4JdEW0cNWoxPahVGaMcoYzSa7lPE85yyNWT57ItEmuCgt3Lh5cK5HniTSozNdeA8NixtjgwJcLE2XDIhU1X3y1x7Tfa4ZOJ0K8zpPWrNXOiHRT2MljBmWpBEtwsBSCET1Ah%2BTwhpnpGl%2FKF0rvV8SbzU3AhVyLTpA7iQv179uecjCq5MI%2Bc1uV9DirtyRaI0IdoC%2BNhp9QC3BvigJD%2Fe3nzHQ932A%2F5qgLO9OrLHAw5FEx67VyMfqL2P0b8xktRjUfGzYnu1fXhfvxGT1LV8HTtTCiRFxkZzZnbx7%2Fju8v90UplXydai8E%2B6y%2FTBRNW1GKfcae5CqUVCHLtvW%2FLu2IFw4kLM%2B3CdZnVy%2F%2FsbVfw%3D%3D&RelayState=UmV0dXJuVXJsPUwwVnVaRlZ6WlhJdlJtbHliWGRoY21WSmJXRm5aWE11WVhOd2VBPT0maGtleT0%3D,66,0.59,33091,33091,C
https://gift-claim.club/a6e0829?s1=rayon,67,0.29,69819,69273,P
http://colladronstc.com/cgi-bin/05/index.php,71,0.79,,182995,P
https://activities-bike-most-croatia.trycloudflare.com/login.html,100,0,,39,D
http://recoverys-10000001236726869512100620.tk/checkpoint_next.php,85,0.88,12287,12287,P
https://shibasland.blogspot.com/,65,0,432663,432663,P
https://tradecancellationportal.website/paxful/verification/,87,0,177210,39,D
https://ziyrkjtg6odmi0uuamtizcmrob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*Q2hyaXNqZ21hcnRpbmV6MSpodHRwczovL3lvdXR1LmJlL0FTTlg2Z3ZBeUVVICoqZXMqY2hyaXNqZzgwOUBnbWFpbC5jb20=&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,96,0,,113,D
https://virginmediawebmaila.weebly.com/#utm_source=Virgin+Media&utm_medium=email&utm_campaign=NTL&utm_id=Virgin+Media,79,0.83,38949,38949,P
https://mjaymu5vdmvtymvymdizcmq.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*S3Jvc3NzMDA1Kmh0dHBzOi8vbGVnaW9uY2FsaWVudGUuY29tL3RhZy92aWRlb3MvKiplcyo=*,97,0.98,,59361,P
http://hotonlinemail.byethost31.com/?i=1,83,0.68,5052,5052,P
https://followlink-yqk.web.app/%C3%B0%C2%9F%C2%85%C2%96%C3%B0%C2%9F%C2%85%C2%94%C3%B0%C2%9F%C2%85%C2%9Dpnu%C3%B0%C2%9F%C2%84%C2%B4%C3%B0%C2%9F%C2%85%C2%81%C3%B0%C2%9F%C2%84%C2%B0%C3%B0%C2%9F%C2%85%C2%83%C3%B0%C2%9F%C2%84%C2%BE%C3%B0%C2%9F%C2%85%C2%81,80,0.09,61594,3670,P
https://responsibilities-growing-essentially-compatibility.trycloudflare.com/,82,0,168844,39,D
http://6c90-169-159-185-218.ngrok.io/,70,0,14447,167,D
https://eduscavenger.com/find-tumblr-user-with-their-email.html,65,0.71,7521,7521,P
https://niko.filesusr.com/html/21e604_aeba43805e1cafffb8215a5b852f22df.html?OTA3ODk1Mw==*cmFtaXJvc2lsdmE5NDVAZ21haWwuY29t*aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS9zdG9yeS5waHA/c3RvcnlfZmJpZD0yODM2MjE4Mjc2NTAwMTQyJmlkPTEwMDAwMzM1OTkyOTM0OCZzZm5zbj1zY3dzcHdh**RmFjZWJvb2s=,97,0.96,,154013,P
https://mttrio.weebly.com/,83,0.76,33228,33217,P
