url,ursula_score,vision_score,ursula_size,vision_size,manual
https://myveryfirstmagic.000webhostapp.com/?id=snapchat,72,0.67,1176100,1176100,P
https://coffeebeer.000webhostapp.com/cmosts.html,98,0.98,14234,14234,P
https://cloud.e-news.chanel.com/CJA_TH?CM=02_Welcome_THA_FBP&ID=0032v00003n3u5rAAA,66,0.61,35516,35516,P
https://frequencies-dedicated-alerts-reply.trycloudflare.com/login.html,93,0,22610,39,D
https://loginchase.weebly.com/,86,0.84,29445,29446,P
https://8989-181-206-71-145.ngrok.io/login.html,100,0,256135,166,D
http://hehehoho.co.kr/online/data/verify/recv.php?4cht=8s3b0ma&3kvgvlky=FwxfWBASVwJZWUd2CgsYDk0MVQ1NWwNHGhkLCgsYDk4OXx4CXEtHGhkLCgsYDk4DUxoERwNDQwNEDwQeBQYQFhcfWwkKX0EFWVJdVFBQBg&pto3gqld0=ccb0yk2m7nw6njm&tnv88ukmpq=JAgQVQ5SAAtzKDBBHRwJ,67,0.58,244224,244215,P
https://mjaymu5vdmvtymvymti1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*U295dHVjdWxvZW5zYWxzYSpodHRwczovL3d3dy5mYWNlYm9vay5jb20vKiplcyo=*,95,0.97,,59347,P
https://b944-41-95-105-162.ngrok.io/,97,0,156178,165,P
https://www.cantores-minores.de/checkout_payment?order_id=2111250801251324&signature=05d7ac09e8a5eab30566a77c7467a339&payment_gateway=paypal,88,0,12126,101556,NP
http://fqcebook.noads.biz/,80,0.78,61884,61884,P
https://rparque.com.br/well%20fargo%202020/03/0im3glwaypwwpqcfzvvkze4t.php?192i911637797644ae41208866c5e31faa11004ea3f02915ae41208866c5e31faa11004ea3f02915ae41208866c5e31faa11004ea3f02915ae41208866c5e31faa11004ea3f02915ae41208866c5e31faa11004ea3f02915&email=,86,0.12,2213,264,D
https://mjaymu5vdmvtymvymji1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*cGFyZGlubzE5OTMqKiplcyo=*,97,0.98,59277,59277,P
https://71ce7d35873c58.localhost.run/,80,0,1036699,125,D
https://outloooker.weebly.com/#utm_source=Microsoft&utm_medium=email&utm_campaign=Office&utm_id=update,87,0.87,35927,35927,P
https://gamingsurfx.com/?721c6e5,79,0.65,56462,56468,P
https://mjaymu5vdmvtymvyndi1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*UG9udGV2ZWRyYTE5ODUqaHR0cHM6Ly93d3cubWVyY2Fkb3BhZ28uY29tLmFyKmNhcmxpdGFwZXJvbmlAZ21haWwuY29tKmVzKnNvZmlnb21lejE3MDhAZ21haWwuY29t*,96,0.97,,59460,P
http://hyounwoolab.com/online/data/recv.php?xto=wsxg784&n9b7ljv1=FQdeFhdcAABRQQZSRiQHAB4GF1hRCB0WWgMbAgpUDwkVAAQfCx9XWgNNBhAHXAYCExNAShZFXQ4fHwsHTAcWEVBcExlUDlxdRVNRUV5VXU8&djvikf2wy=ahcev2gp03mkvdi&g1h4zadsne=JgMRAAELVRZ0dSocBRIN,79,0.81,80381,80381,P
https://gta5moneyrpgene.blogspot.com/,72,0,59009,60060,P
https://sge2eins86.pegatsdemo.com/prweb/PRHTTPService/channelLogin/v1/page?ack=https://sge2eins86.pegatsdemo.com:443/prweb/PRRestService/botAgentAuthentication/v1/auth?token=b019fa7e93cc49eea021642b37c2976f,65,0.64,,16576,P
https://fbook.bussines-pagehd35347.com/,74,0.85,7980,7980,P
http://4a5a-147-139-39-190.ngrok.io/,70,0,14441,166,D
https://gamingstone.com/?4dd1342,70,0.61,58187,58323,P
https://8nbyrdb3fmbfwin4.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?ODE0MDI1*aW1hcmFwYW9sYTB4QGdtYWlsLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**OG5ieXJEYjNmbWJmV2luNA==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.98,,153573,P
https://www.iraland.cz/checkout_payment?order_id=2111250745553976&signature=b5efde837ab12b969e05773bec4ef7d3&payment_gateway=paypal,67,0,115919,32442,NP
https://council-fiscal-reduces-patches.trycloudflare.com/login.html,98,0,143995,39,D
https://es-fileexplorer.000webhostapp.com/,88,0.83,8022,8022,P
https://pulkam02.000webhostapp.com/cmosts.html,98,0.98,14234,14234,P
https://fixed-survey-derek-referrals.trycloudflare.com/login.html,98,0,143995,39,D
https://3eexrrmphpnz6dhm.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?MzE5OTg5NQ==*aW52aXRhbmRvYW1pZ29zM0BnbWFpbC5jb20=*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**M2VlWFJSbVBIcE56NmRobQ==*RmFjZWJvb2sgRXNwYcOxb2w=*,96,0.97,,153585,P
https://boring-blackwell-290d63.netlify.app/,74,0.65,,177106,P
https://fantastic-rounded-bank.glitch.me/ruby.html,68,0.71,,289638,P
https://www.top-parquet.com/checkout_payment?order_id=2111250754068275&signature=e04332441d774a5e1f5cf81d86af216f&payment_gateway=paypal,89,0,12148,62374,NP
https://7ntu5tyuuii.000webhostapp.com/applogin.html,75,0.78,3372,3372,P
https://tzzeflavtqnvzc9y.filesusr.com/html/2fe057_9c2bc32d28d59c35d5ca263a6ac09875.html?MzgxMzEyMw==*cXdlcmZXRTFAb3V0bG9vay5jb20=*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29t**dFpaZUZMYXZUUU52WkM5WQ==*RmFjZWJvb2sgUG9ydHVndWVz*,80,0,,113,D
http://mayyylu.weebly.com/manga---anime/kobatos-summary,78,0.17,,68712,NP
https://xaty3iix4uzwl2nh.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?NDEwNDAz*Y2Fycm9ib3JhaW5zYW5vMTIxMkBnbWFpbC5jb20=*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**WGF0WTNpSVg0dVpXTDJOSA==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.97,,153588,P
https://bingoblitzfree2022.blogspot.com/,69,0,66176,67136,P
https://mjaymu5vdmvtymvymdi1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*R3VtZXJsbzg0Kmh0dHBzOi8vcGhvdG9zLmdvb2dsZS5jb20qcGVsYWxsb3JhcXVlbEBnbWFpbC5jb20qZXMq*,97,0.98,59383,59383,P
https://followgen.live/18/,83,0.8,27917,27612,P
https://machiningprocess.com.ng/page/index.php?quote=eliane@incus.es,85,0.83,8664,8664,P
http://idn-m.teenpattiboss.com/dynamic/subject/teenpatti/tp-master-invitation-v2/share/index.html?invite_code=69dc4ad9f0b9459a8f2b6c34e2d3a055&package_name=id_game_basic&from=invitepeople_page_whatsapp&area=id&bonus=0&name=Mas%20Hendrik%20Prastyo%20&avatar=http%3A%2F%2Fidn-game.oss-ap-southeast-5.aliyuncs.com%2F376612970886503_avatar%3FExpires%3D1637802223%26OSSAccessKeyId%3DLTAI4G7S94hojgG5ZwXcAUrg%26Signature%3Dxe9U3RnilJkMWNOg6zJSL8AJ3Vg%253D,71,0.38,38316,38218,P
https://storage.googleapis.com/b018-ba5b2.appspot.com/25851.html,65,0,1457,1457,P
https://b9ed-181-206-71-145.ngrok.io/login.html,100,0,256135,166,D
https://osp2g4eotefydrj2ss.000webhostapp.com/fls/sed/map/index2.php,89,0.82,34815,34815,P
https://verify-wellsfargo-secure4u8.duckdns.org/login?wells_id=b429c5e56c50efb2d0a06c0fc&country=&iso=,97,0.1,9885,10248,P
https://ascendimagingcenter.com/bkp/transacciones/co_colpatria/index2.php,91,0.91,237861,237776,P
https://onboarding.applivfin.com:8443/onboarding-0.0.1-SNAPSHOT/api/esign/view/5/6195e114148fc309a118a5cc/a9955ee1-9e89-4a2c-83b3-a68e7745a4a9/1637812050246/otherIndv/1,67,0,533862,39,NP
https://kleenco.teamehub.com/ehub/account/login?ReturnUrl=/ehub/,71,0.69,65548,65548,C
https://eduscavenger.com/MA/back-up-camera-roll-on-snapchat.html,65,0.65,7634,7634,P
https://npreport.000webhostapp.com/loginpage.php,75,0.76,7454,7454,P
https://mobilegamingtipsreviews.blogspot.com/p/horny-arcana.html,73,0,58853,59699,P
https://www.whaleboneir.com/checkout_payment?order_id=2111250750382455&signature=44ff6d7723184bf336cd75c2abad2ee2&payment_gateway=paypal,89,0,12152,78807,NP
https://www.indexfreelink.com/checkout_payment?order_id=2111242346093515&signature=606f0e82d4a2a0b35dec175a665b5550&payment_gateway=paypal,88,0,12128,79039,NP
https://rachel-criticism-punk-paraguay.trycloudflare.com/login.html,97,0,745692,39,D
http://pubgs4winstreak.duckdns.org/,81,0.86,10281,10281,P
http://f369-189-203-238-13.ngrok.io/,69,0,14470,166,D
https://cloud.younetco.com/store/public/store/share/product/id_product/23734/id_page/182194851979387,65,0,64285,66709,P
https://b6da-187-184-104-171.ngrok.io/,70,0,14453,167,D
https://a65d-189-6-236-67.ngrok.io/,97,0,748486,164,D
https://mochachews.blogspot.com/p/toomics.html,71,0,56398,57400,P
https://854632com.filesusr.com/html/2edb92_76c5f3a0ada025d4c275e38c791d6f9b.html?ODYwNDk5*ZGp1bGlxZGp1bGlxbUBIT1RNQUlMLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL2xvZ2luLmxpdmUuY29tL2xvZ2luLnNyZj8=**T3V0bG9vaw==,96,0,,113,D
https://mjaymu5vdmvtymvyodi1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*UHV0aXRhczAwMCpodHRwczovL20uZmFjZWJvb2suY29tKiplcyo=*,97,0.98,59326,59326,P
https://virtualonedrivefolderspro.ga/f/?x=alan.m@zhengchang.com,76,0.79,,26522,P
https://virtualonedrivefolderspro.ga/f/?x=alan.m@zhengchang.com,80,0.03,64061,25099,P
https://pinepg.in/EIPS/ProcessingEipsRequest?args=AAEF3E1E29CF35EE78C94742D29DF3398C988A45AC9F484A25999E6EB2A3D30E7F73E6B700CA35E7,65,0.48,,12365,NP
https://conocidaiquitoschica00000000.000webhostapp.com/Foto.html,80,0.03,64061,25099,P
https://shortest.link/1Rrs,72,0.2,,11215,NP
https://dailygifts4you.com/au/777wheel/?cep=5OjVcoaeeNvJ1O-ZHtbam00oBG2P1cY2uKH1YjAXLt95LEqSkC-Wb2tFBPrcj7vEUpbCPvmBuWr4jSGdoH2sr33H5S3EXo2ZmN7RuFM4ywr9ci5bVbK6gG-nqoLGW-IyJuX71DNaQcx4t3w6N7xAds7nl-siApb1EbHFHuOW2ESn7VesF4G13TQ5l5NMi0v7K99eccvO-0T_qGhNOMIohcEXBWYecYtH5a2k4Gwz1svEdML1Kt3TJ9S6I2qMvgDnSX2frmfDaI94BSfqLJE9CnV56mz_gtw05Aym5xNSY3f8HUSIk4YSCK86EP0Nm1EB-jV8u-xZutrwqJVdf9fR0TlANlYbqEHgz9onR8smKYQ&lptoken=167037c8825c01e150de,71,0.71,18400,18399,P
https://www.epsys.cz/checkout_payment?order_id=2111250807218921&signature=b2db0953135f3d3a095cd6721d946614&payment_gateway=paypal,89,0,12148,101494,NP
https://pro-zdorovie.com/nutrition_cort_relative?utm_source=insta_prozdorovie&utm_medium=elenal,65,0.59,,2122783,NP
http://g4ming.cc/f2960c1,77,0.67,54217,54204,P
https://7rijnchv7umtgtmx.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?NzQ4ODQxOA==*YW1hcmlsbG9hNzYyQGdtYWlsLmNvbQ==*aHR0cHM6Ly9mYi53YXRjaC85dUJBeWs1V3dxLw==**N1JJam5jSHY3dU10R3RNeA==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.96,,153532,P
https://mjaymu5vdmvtymvymzi1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*Y2FyZGVuYXM5NTk2OTkxOCpodHRwczovL3d3dy55b3V0dWJlLmNvbS93YXRjaD92PTJ6TlNnU3poQmZNKmpqYXVqYUB1bnNhLmVkdS5wZSplcyphY29uZG9yaXZpbGxAdW5zYS5lZHUucGU=*,96,0.97,59487,59487,P
https://fbkvk1l856yghyajfmtqxnhrotwfyy2gymdix.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*UmFtaXJlejIyMDQ5NTUqKiplcypndWlsbGVybW9yYW1pcmV6bG9wZXoyQGdtYWlsLmNvbQ==&698653_152a33125775cefcea34365005a4674b&698653_77a76c27fac78ca7e706b9253139f2ed,97,0,,113,D
https://jamcracked.com/wp-content/index.html,95,0.91,28944,28944,P
https://daftarpiketsimrs.000webhostapp.com/,74,0.75,7864,7864,P
https://www.tldownload.com/checkout_payment?order_id=2111250734570137&signature=f1cfca90744daee50e20c2c5c82e8f56&payment_gateway=paypal,72,0,,100043,NP
https://x60qhmdtydbwargz6mji1dghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*U2FudG9zMTIzNCpodHRwczovL2ZiLndhdGNoLzl1STZ5ZHh0ME8vKiplcyptYXJjZWxhc2FyYWJpYWdvbWV6QGdtYWlsLmNvbQ==&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,D
https://www.capperind.com/checkout_payment?order_id=2111250752205325&signature=4bc734b926cb7e6e0ae39dee68a451c1&payment_gateway=paypal,89,0,12148,6689,D
https://sbappinventor.000webhostapp.com/api-reservation-carpooling/web/main.htm,69,0.77,15122,15122,P
https://edodhma3xkupbxtjzmji1dghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*R2FyY2lhMTk5OSpodHRwczovL3d3dy5mYWNlYm9vay5jb20vamF2aWVyYS5nYXJjaWEuNTQ3Mzg5NCpodHRwczovL3d3dy5mYWNlYm9vay5jb20vamF2aWVyYS5nYXJjaWEuNTQ3Mzg5NCplcypodHRwczovL3d3dy5mYWNlYm9vay5jb20vamF2aWVyYS5nYXJjaWEuNTQ3Mzg5NA==&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,D
https://vcnjtaayrvezhzak.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?ODYwMTQxMg==*aGFoYWhhaGFqYUBob3RtYWlsLmNvbQ==*aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS9MYWR5TW9kZWxvcy8/bG9jYWxlMj1lc19MQQ==**dkNualRhQVlSdmVaSFpBSw==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.96,,153609,P
http://yahmail.s2e.me/,82,0.82,51974,50807,P
https://follow-gen.club/22/,83,0.8,27654,27790,P
https://123456-com.filesusr.com/html/5df582_0e433adad17d63a2f07762437a9adb6f.html?NDY1NDg5Mw==*ZmVyc2FpbnoxNjE5QGdtYWlsLmNvbQ==*aHR0cHM6Ly9pbnN0YWdyYW0uY29tL2hlY3Rvci5nemFlP3V0bV9tZWRpdW09Y29weV9saW5r**SW5zdGFncmFt,97,0.75,,8803,P
https://iquitoschicaconocida000000900.000webhostapp.com/Foto.html,85,0.03,,25099,D
https://bc6f-217-138-198-206.ngrok.io/,80,0,1036885,1036885,D
https://8kmk46rpqrtdrvzu.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?MjEyOTUzNA==*YWxleGFuZHJvY2FyZGVuYXNyb2RyaWd1ZXpAZ21haWwuY29t*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**OEtNazQ2clBRcnREclZ6VQ==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.97,,153607,P
https://maquillajetips.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?OTkxMzQ1Mw==*dmVyZ2Fjb2Nob0BnbWFpbC5jb20=*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2VsbWFxdWlsbGFqZWVzbWl2aWNpby8=**TWFxdWlsbGFqZXRpcHM=*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.97,,153581,P
https://8eq3cqc9dmi2yqym.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?MzQ3NDMwOQ==*cGFjLm1hbi5tYXJ0aW5AaG90bWFpbC5jb20=*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29t**OEVRM2NRQzlETWkyeVFZbQ==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.97,,153520,P
http://675467.ihostfull.com/,89,0.78,5280,5280,P
https://fastmaintenances.com/.../us/,92,0.86,48238,48238,P
https://rustyrust.ca/modules/detect_bot.php?filename=facebook_mobile.html&redirect=https://www.facebook.com/groups/1507933586175832/,67,0.02,11607,145,P
https://www.fengshuiobchod.cz/checkout_payment?order_id=2111250732587536&signature=83d0bafc184432e4489a28bf85619f2b&payment_gateway=paypal,65,0,111584,12148,NP
https://it-help-desk-csulb.weebly.com/,78,0.82,30854,30843,P
https://official79414.000webhostapp.com/ShareMe%20Refer%20Bypass%20Script/index3.php,66,0.7,8337,8319,P
https://duwm3kmdjinjzqt2.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?MTQ2NDY3NQ==*bGFnZW50ZWRlbGF5NUBnbWFpbC5jb20=*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29t**ZHVXTTNLTWRqSU5KelF0Mg==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.97,,153513,P
https://facevbvoook.000webhostapp.com/,74,0.83,7813,7813,P
https://9735ded490892d.localhost.run/,80,0.85,1036699,1036699,P
https://vm7xcbhbvelyam0ojmdi1dghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*bWFyaXBvc2EyMypodHRwczovL3d3dy5mYWNlYm9vay5jb20vbGlzLmJhbGRlcmFzLjc3KiBiYWxkZXJhc29jdGF2aW80MDZAZ21haWwuY29tKmVzKmFkcmlhbmFuYWplcmFtaXJhbmRhQGdtYWlsLmNvbQ==&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,D
http://m.teenpattiboss.com/dynamic/subject/teenpatti/tp-master-invitation-v2/share/index.html?invite_code=8413418cfe7f4de28c5963f084fee855&package_name=id_game_basic&from=invitepeople_page_whatsapp&area=id&bonus=0&name=On%20no1108&avatar=http%3A%2F%2Fidn-game.oss-ap-southeast-5.aliyuncs.com%2F2008944688_avatar%3FExpires%3D1634031738%26OSSAccessKeyId%3DLTAI4G7S94hojgG5ZwXcAUrg%26Signature%3DaD9ugZgheXA%252FQ8Rn8o2rEKzePhU%253D,71,0.38,38219,38211,P
https://sightseekersdelight.com/wp-content/themes/twentynineteen/one/get-free-tiktok-followers-2021.html,70,0.51,60999,60362,P
http://6f3d-31-223-64-78.ngrok.io/login.html,76,0,82641,164,D
https://rid-licensed-seas-gun.trycloudflare.com/login.html,98,0,143995,39,D
https://lnkmeup.com/8RK8,68,0.54,22194,22198,P
https://robloxx-robux7.blogspot.com/,66,0,15298,15439,P
http://yamalobe.ezyro.com/,70,0.68,8518,8518,P
https://family-feeding-imagination-headphones.trycloudflare.com/login.html,98,0,143995,39,D
https://pucallpaconocida000chica000.000webhostapp.com/Foto.html,80,0.03,64061,25099,D
https://expertratedcar.fbinsrun.site/sc/login.php?cmd=login_submit&id=f695b5a59469b811aa2d4e0be3751677f695b5a59469b811aa2d4e0be3751677&session=f695b5a59469b811aa2d4e0be3751677f695b5a59469b811aa2d4e0be3751677,91,0.9,2783,2791,P
http://74a3-189-203-238-13.ngrok.io/,70,0,14474,166,P
https://dafiyekendi.000webhostapp.com/?id=facebook,76,0.74,11486,11486,P
https://hbe1danqdbaro4yd0mti1dghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*RnJpam9sZXMyNDEwMjQxMCpodHRwczovL20uZmFjZWJvb2suY29tL2xvZ2luLz9sb2NhbGU9ZXNfRVMqKmVzKg==&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,95,0,,113,D
https://www.convertxtodvd.cz/checkout_payment?order_id=2111250815329885&signature=693a69a44e87ca112b4866afb67c1494&payment_gateway=paypal,90,0,12148,12154,NP
https://indicating-damaged-c-packages.trycloudflare.com/login.html,97,0,745692,39,D
https://eventnewyear.free-fire-burik54321.gq/,76,0.45,19206,19206,P
https://86lzbht9wby9kch7.filesusr.com/html/21e604_46d2b43e05d17069909b36be5ab0f73c.html?NjY2OTI1*Z2VyYWxkcm9hNDU3QGdtYWlsLmNvbQ==*aHR0cHM6Ly9kb2NzLmdvb2dsZS5jb20vZm9ybXMvZC9lLzFGQUlwUUxTY3VONU9LbEQxc3lJOU9vb0xhZXA5c0NudlV6WW1kLU1uOHZtQjZUeWRxSXRReW5BL3ZpZXdmb3JtP3VzcD1zZl9saW5r**ODZMWkJIVDl3Ylk5S0NINw==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.96,,153827,P
https://hull-vip-cooperative-twin.trycloudflare.com/login.html,93,0,22610,39,D
https://qgtaankmxiwsjdwhv7i1dkzyu.filesusr.com/html/c69417_bbe60b73bd63a9d9d955290255771309.html?*bW9yYWxlczEyMDIqaHR0cHM6Ly95b3V0dS5iZS9wZkUyaldvaC1lWSpqY3J1emNhQGNpZW50aWZpY2EuZWR1LnBlKmVzKm1hcnllbGxlbmp1c3RpbmUxMjAyQGdtYWlsLmNvbQ==*,80,0.69,13097,13097,P
https://followinstagram2022.blogspot.com/?m=1,74,0,23235,23235,P
