url,ursula_score,vision_score,ursula_size,vision_size,manual
https://www.delprat-relationpresse.com/wp-includes/IXR/USPS-USA/package/23435D245345/sym/USPS/US3954850834584/,90,0.81,49535,49535,P
http://hyounwoolab.com/online/data/recv.php?5mbqfe=rmqxgvbn&dgvmsu=bcgx1vl&pim8q=xztp&1zi=8urtm4d&3rx4yxj0=RF0LXAhEUAYLS2kVFAEEVV8GAydYVAACQBgFAh9WWVxGRgkLWxcRV0RLAR0XWVwQQhNYCBgGRFMUQBQFXlFCWwhYGBkSRhAIGRsUDUFfXxJaVAIC&6ljvaz65m=0262g65vg26fmrp&ltkmo1e83d=d1lEVxAPBxAjdHERHgQU,79,0.81,80391,80391,P
https://cloud.e-news.chanel.com/CJA_TH?CM=02_Welcome_THA_FBP&ID=0032v00003n3aceAAA,67,0.61,,35518,P
http://suspendeddomain.org/index.php?host=msenebsureax7007.ultimatefreehost.in,86,0.91,1024,1024,P
https://virtualonedrivefolderspro.ga/owa/index.php?quote=amc@amc-schou.dk,82,0.84,8677,8677,P
http://571c-45-232-34-94.ngrok.io/,70,0,,164,D
https://hskfiberlaser.com.tw/wp-admin/user/cona/,97,0.95,66114,66114,P
https://neck-namely-substance-processor.trycloudflare.com/login.html,98,0,143995,39,D
https://id.my.softbank.jp/sbid_auth/type1/2.0/authorization.php?acr_value=1&amr=me&client_id=Gi0ZHs2Kq3gebmQkr272pWNf0oapjXAD&display=touch&nonce=20190225154042246sZOKWWYjkf2D8mF&prompt=login+consent&redirect_uri=https%3A%2F%2Fmy.softbank.jp%2Fmsb%2Fd%2Fauth%2FdoReceiveSbid&response_type=code&scope=openid&ui_locales=ja&weblinkid=WBC010000,82,0.86,17876,17873,P
https://fasttickets0.wixsite.com/website,65,0,387848,387238,C
https://30c7-186-168-152-80.ngrok.io/,69,0,14465,166,D
http://candidsoftwares.create-social-card.top/card/j156fb,90,0.11,59170,19911,D
https://eduscavenger.com/MA/send-a-message-on-Snapchat-to-someone-who-doesn-t-follow-you.html,66,0.63,7952,7952,P
http://idn-m.teenpattiboss.com/dynamic/subject/teenpatti/tp-master-invitation-v2/share/index.html?invite_code=f05c1ae1a06f4f25b3f5178c61188ab8&package_name=id_game_basic&from=invitepeople_page_whatsapp&area=id&bonus=0&name=Muhammad%20Alfi9690&avatar=http%3A%2F%2Fidn-game.oss-ap-southeast-5.aliyuncs.com%2F4240718552675364_avatar%3FExpires%3D1629733552%26OSSAccessKeyId%3DLTAI4G7S94hojgG5ZwXcAUrg%26Signature%3DttE7ryhL41V4zPL8Q1O9jO%252F%252Fo7Q%253D,72,0.39,38239,38228,P
http://onlinechat.ezyro.com/,80,0.85,94426,94426,P
https://wvw-robloxx.com/games/1052990370/RoVer-Verification/?privateServerLinkCode=ZMDxYaCz5Tufbp9oNTWgZboZFmXl_oN8,65,0,620060,39,D
http://c44a-49-34-251-122.ngrok.io/,94,0,130429,165,P
https://agd6fgaxhfbnvlxh.filesusr.com/html/aee5ff_46d2b43e05d17069909b36be5ab0f73c.html?MzU5MDg1OQ==*YW5kcmFkZTEyMzQ1NjFAb3V0bG9vay5lcw==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**YWdkNmZHQVhoRkJudkx4aA==*RmFjZWJvb2sgRXNwYcOxb2w=*,96,0.96,,153584,P
https://boring-projector-disabilities-financial.trycloudflare.com/login.html,98,0,143995,39,D
https://netflexx.online/,100,0,239585,39,P
https://medloudiyi410.wixsite.com/website,65,0,379668,382386,C
http://u1531914.plsk.regruhosting.ru/mJaoci4j6A8r2qz/index.php,94,0.9,10871,10871,P
https://awalyangindah55.000webhostapp.com/cmosts.html,98,0.98,14234,14234,P
https://atomic-dead-acknowledge-volunteer.trycloudflare.com/login.html,98,0,143995,39,D
https://oneinall.tech/news/61a5884233219d1aa92f4f4f,67,0,,63457,P
https://nfusa.herokuapp.com/,80,0.82,7788,7788,P
https://cloud.younetco.com/store/public/store/share/product/id_product/17609/id_page/132664310245837,65,0,63535,66693,P
https://difficulties-talking-draft-linear.trycloudflare.com/login.html,98,0,143995,39,D
http://cmgame.us/,73,0.66,48761,49351,P
https://register-on.com/,88,0.95,45827,45827,P
https://frequent-advance-conclusions-sub.trycloudflare.com/login.html,97,0,745692,39,D
https://gamingstone.com/?ea599c2,85,0.57,58170,57151,P
http://u1533813.cp.regruhosting.ru/index.php?id=1912093449,78,0.84,,10219,P
https://www.q-chang.com/solution/%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%99%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%87%E0%B8%95%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%99%E0%B8%B4%E0%B8%A5_Shading_System,65,0.58,2749065,2749064,NP
https://discordgifted.000webhostapp.com/login/,68,0.73,7443,7568,P
https://luzbelo.000webhostapp.com/index3.php,76,0.81,6551,6551,P
https://migration-syndicate-variance-cents.trycloudflare.com/login.html,83,0,172874,39,D
http://freefollowerstiktok.epizy.com/cpbild.co/b11a714.html,74,0.69,57939,58662,P
https://tyughnft.weebly.com/,85,0.84,29450,29450,P
https://adhiy.000webhostapp.com/,97,0.02,62479,28667,D
https://followlink-hxp.firebaseapp.com/%E2%92%BC%E2%92%BA%E2%93%83Qt7%C3%B0%C2%9F%C2%84%C2%B4%C3%B0%C2%9F%C2%85%C2%81%C3%B0%C2%9F%C2%84%C2%B0%C3%B0%C2%9F%C2%85%C2%83%C3%B0%C2%9F%C2%84%C2%BE%C3%B0%C2%9F%C2%85%C2%81,83,0.09,63014,3670,NP
https://findics.com/hope/Track-Down-Someone's-Location-On-Instagram.html,66,0.67,7781,7781,P
http://jenny-nasdaq-separately-magic.trycloudflare.com/login.html,98,0.03,143995,397,D
https://followgen.live/28/,84,0.79,27621,27631,P
http://hehehoho.co.kr/online/data/verify/recv.php?xh6q4o=zrwf9&5k6m4u=gxk5&troy=ad01&7h2rx2f5=GRdLF11dGBsRUARXB3JQDA0bQFxXAlUbDEQTXA9QDA0bQ15dERocREQTXA9QDA0bQ1NRFRwHDEBKRkBVAwsQC0AUGAcbBglWBAEMX0xGWgMK&3ejzdcj20=mxvn22vsrb4g224&m7kzupba8p=KhMEC0ULRBU2JHMQQURQ,67,0.58,244228,244219,P
https://nz-ontline.com/?utm_source=fbGroup&utm_medium=fbPosts&utm_campaign=scratch_reveal_2021&utm_id=scratch-reveal-2021&utm_content=fbPost3,74,0,,75590,D
https://account.docusign.com/oauth/auth?client_id=2CC56DC9-4BCD-4B55-8AB0-8BA60BAE1065&redirect_uri=https%3A%2F%2Fapp.docusign.com%2Foauth%2Fcallback&response_type=code&scope=all+click.manage+me_profile+room_forms+inproductcommunication_read+data_explorer_signing_insights+notary_read+notary_write+search_read+search_write&state=%7B%22_gl%22%3A%221%2A18xcfkw%2A_ga%2ANDI1Mjg0MTUzLjE2MzIzNjMyNDM.%2A_ga_1TZ7S9D6BQ%2AMTYzNTc4MzIyMC40LjAuMTYzNTc4MzIyMS4w%22%2C%22_ga%22%3A%222.170015712.1131964437.1635783221-425284153.1632363243%22%2C%22_gac%22%3A%221.95334766.1634058481.Cj0KCQjw5JSLBhCxARIsAHgO2SfPJ-qwLbpPtmEkrtbAnuSrqSgmWuxr80UW505UiAltvhyKUQaasbAaAsDvEALw_wcB%22%2C%22authTxnId%22%3A%22da758ac8-b40b-446a-9192-45028bae9447%22%7D#/username,81,0.9,96256,96278,P
https://freefireget2021.blogspot.com/,66,0,52853,52995,P
http://s2.dr5.com.tw/noah/article.php?id=1,80,0.71,96130,96130,NP
https://freefireenew.blogspot.com/,75,0,47225,47367,P
https://mjaymu9jdg9izxiymtn0aa.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*V2hhdHNBcHAwMDYqaHR0cHM6Ly95b3V0dS5iZS9yVUp2cXZ4VFJjZyoqZXMq*,96,0.98,59340,59340,P
http://grup18antibocil.se.ke/,93,0.89,7198,7198,P
https://a7vbux.xyz/fortnite,76,0.75,,52920,P
https://ogumesheyprocessing.com.ng/page/index.php?quote=sabine.herzog@hydrac.com,85,0.84,8691,8691,P
http://3143-2405-201-1001-30aa-dcab-1ce0-985b-3ffe.ngrok.io/,97,0,158932,190,D
https://bancanet.banamex.com/MXGCB/JPS/portal/Index.do?pos=74064&empresa=319&ecid=MS-DB-D-MX-CP-P-ES-SM_XSELLC5CPC2021_SMS-Emp319_DG_ZZ_TX_SMSXSELLC5CPCT1RecargaTuCreditoDigitalHOLE_ZZ_ZZ_ZZ,65,0.59,119394,119887,NP
https://mothers-publisher-portfolio-inquiry.trycloudflare.com/login.html,100,0,96585,39,D
https://besthealth-lines.net/diet/en/arch_celeb6/keto1500/,78,0.89,48858,48914,P
https://clipc.htool.co/,68,0.65,13469,13469,P
https://online.pubhtml5.com/dbqi/xtpr/#p=1,65,0.27,22094,145903,NP
https://cranky-easley.23-95-9-202.plesk.page/js/directives/e61a2/,67,0.5581666667,9055,9055,P
https://freegemscoinspkxd.blogspot.com/,74,0,60921,60066,P
https://help4play2.win/WorldofTanksBLITZ/,71,0.62,59295,61129,P
