url,ursula_score,vision_score,ursula_size,vision_size,manual
https://www.marketwatch.com/story/elon-musk-sells-tesla-stock-in-plan-set-before-twitter-poll-sec-filing-shows-11636591389?link=sfmw_fb,0,0,0,474349,NP
https://www.mparticle.com/blog/building-data-pipelines/,28,0.31,1278118,1404588,NP
https://lvw9g.app.link/IiSStEww5kb,35,0.1,,5973,NP
https://chiemtaimobile.vn/bong-den-led-thong-minh-color-mijia-philips.html?utm_source=youtube&utm_medium=social&utm_campaign=19091013_bong-den-led-thong-minh-color-mijia-philips,21,0.17,182001,196129,NP
https://busanbustour.co.kr/order_use.php?order_code=dmJNVXd5eWhEWTBxR3Joak5ubWtUVDZNSnVwcGtDY3lNOGhRK0FSdW13a1g5TlcyRlNRSVFraVh0ZndSLzkzVg,19,0.16,2309,2309,NP
https://ameblo.jp/ba-consulting/entry-11962832407.html,0,0,0,234867,NP
https://xjlo8.app.link/WhVVOnvw5kb,35,0.29,,8523,NP
https://www.tatacliq.com/p-MP000000006425133/write-review,16,0.29,,34880,NP
https://ufc.roktcalendar.com/unitedstates/subscription/subscribe?smsId=92b8cc0eec9e49ad9e18f85f383b6ac3,39,0.3,304484,267051,C
https://www.etsy.com/outwestvintageart/listing/1115361085/vintage-printable-art-glacier-national?utm_campaign=Share&utm_medium=social_organic&utm_source=DSMT2&utm_term=so.smt.fbi&share_time=1636603744000,0,0,0,396899,NP
https://www.edrhuang.com.tw/collections/dr%E9%9B%9911%E8%B2%B7%E4%B8%80%E9%80%81%E4%B8%80?utm_source=facebook&utm_medium=post&utm_campaign=2021_1111Louise&utm_content=2021_1111Louise,21,0.22,255558,282851,NP
https://massanews.com/noticias/plantao/morte-tatiane-spitzner-treze-testemunhas-sao-ouvidas-na-primeira-audiencia-PeVXl.html,22,0.25,102954,101425,Np
https://wvu32.app.link/eA0ck4Aw5kb,30,0.38,,15903,NP
https://ffm.to/thephantomdoespunk,28,0.29,102366,157930,NP
https://drive.google.com/file/d/18jcHK16CfSOnxP_eKZr-Mnr211dRL7Oh/view?usp=sharing,0,0,0,109921,NP
https://pobi.com.tw/pkg/nanny/line.php?pdid=38307&nid=6811&hash=b75b05da5f6c18aafdcc9867f824a7af,20,0.19,,54917,NP
https://www.daraz.pk/products/ws-858-wireless-bluetooth-handheld-karaoke-portable-microphone-with-built-in-rechargeable-speaker-for-home-birthday-party-music-player-singing-recorder-ktv-mic-usb-mini-sd-card-smartphones-laptop-pc-i166956433-s1445109609.html?dsource=share&laz_share_info=19067718_100_100_600013428285_18023525_null&laz_token=9202f5a99a15b5ba54dcc9c9e4988895,35,0.4,205951,443898,NP
https://app.airtelbank.com:5055/AOC/index.html?user=6jDeyh+UO8zh/13xfAkZJA==,0,0,0,39,NP
