url,ursula_score,vision_score,ursula_size,vision_size,manual
https://iy2o0.app.link/NSauy0Fdrlb,39,0.35,,12971,NP
https://www.maritimeelectric.com/energy-savings/,21,0.24,41051,74190,NP
https://rmbjbtw.rmb.com.tw/INF_List_TV.asp?SortStr=INF&Sucaid=2&ID=IT2021112400036939191&SID=1032&Daystr=2021-11-24&CGUID=578A0EF2-7FAD-4073-87F8-211DCD7D42D0&Stock=&CusSubBrand_Sn=All&Title=,21,0.29,12582,16559,NP
https://www.kalupurbank.com/old/demat1.html?x=2960f314a02cc7bf03da6ee0a14b3a1407d821197474,30,0.2,29486,28942,NP
https://pay.usbank.com/Form/PaymentPortal/TextMessageEnrollRedirect?EnrollmentToken=8WCoGAXQC9ZV2wc_ygke1hjHVaktq0UX2ac38navvP7VtgogHlPXvhlXJ33tycJ-Fknk5wY1o7eam9GRXmA-Ew2,0,0,0,82879,NP
https://www.liveworksheets.com/c?a=s&g=P.3&s=Math&t=68lfoa39ohy&m=n&e=n&sr=n&im=n&ms=f&l=mk&i=dczzzud&r=eo&db=0&f=dzduzndf&cd=p16aejd04jwillllvcnkgggxnrj2ngnxglnee,39,0.36,190645,209221,NP
https://tgc2c.test-app.link/iy8RFT4Cqlb,28,0.36,,16971,NP
https://zp0yt.test-app.link/cqzTKOUBqlb,28,0.36,,16937,NP
https://tscn5.test-app.link/rkOFgoEHqlb,28,0.35,,16937,NP
https://www.youtube.com/channel/UC3QIlUpv2Iu2P12xfOvm2yg,0,0,0,178989,NP
https://w98rq.test-app.link/eKqgHoMJqlb,28,0.35,,16937,NP
https://3vthg.test-app.link/5zj40yADqlb,28,0.37,,16971,NP
https://l0vtu.test-alinkpp./ChG8UOCNqlb,28,0.36,,16971,D
https://www.hekkamall.com/product/women-s-single-breasted-trench-coat-long-plaid-going-out-basic-black-camel-gray-s-m-l-xl?utm_campaign=kickoff&utm_medium=Candy&utm_source=Fibi+D.,22,0.22,,143824,NP
https://ze2fe.app.link/ZcWGQOBcrlb,43,0.31,53406,53757,C
https://www.mymoneymantra.com/thank-you?consent=1030409554,36,0.4,1843404,1824251,NP
https://teams.microsoft.com/dl/launcher/launcher.html?url=%2F_%23%2Fl%2Fmeetup-join%2F19%3Ameeting_YTE3NTU0MGItMDNlYy00ZTQ1LTkzMjAtNzNkZjRjMThiMzdk%40thread.v2%2F0%3Fcontext%3D%257B%2522Tid%2522%3A%2522f33c9c43-c9bf-428b-a5bc-4a4a7a18f57c%2522%2C%2522Oid%2522%3A%2522c7248e17-ccb9-4b78-ba93-519107974966%2522%2C%2522IsBroadcastMeeting%2522%3Atrue%257D%26btype%3Da%26role%3Da%26anon%3Dtrue&type=meetup-join&deeplinkId=6dc898c4-db01-4137-9f90-41d108aa052d&directDl=true&msLaunch=true&enableMobilePage=true,0,0,0,12977,NP
http://happymembers.co.kr/order_use.php?order_code=dEZWTDlzQWMrVnFGcnJsZkRSMGtsZnBKbmlXVWdINEcrRER1SWNGTVhjd0xmZFZkc0xheXg1YytGYUk2QUR5MQ,19,0.13,2302,2302,NP
https://languageofdesire.com?hop=eka0203,18,0.18,26651,155796,NP
https://surveys.singpost.com/jfe/form/SV_cI3DJypT2JJWyO2?Q_CHL=gl&Q_DL=do0fZnJmAGmUV8M_cI3DJypT2JJWyO2_CGC_d9e7rpMYPU3qSIe&_g_=g,28,0.37,,42742,NP
