url,ursula_score,vision_score,ursula_size,vision_size,manual
https://cloud.e-news.chanel.com/CJA_TH?CM=01_Welcome_THA_FBP&ID=0032v00003n0LpYAAU,67,0.61,,35600,P
http://www.inoacthai.co.th/js/ee752542f38edce/region.php?particulier#_ee752542f38edce65,68,0.06,17339,295,D
https://confessnote.com/InternSathi,66,0.56,100147,100287,P
https://mjaymu5vdmvtymvynte2dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*TGVpbmFkMjAyMSoqKmVzKg==*,97,0.97,59276,59276,P
https://id.my.softbank.jp/sbid_auth/type1/2.0/authorization.php?acr_value=1&amr=me&client_id=Pb3qR5ZLgkWeerOKPoa349850oapjuUA&display=touch&nonce=20190225153932855xEKRxIesteD0YPC&prompt=login+consent&redirect_uri=https%3A%2F%2Fmy.softbank.jp%2Fmsb%2Fd%2Fauth%2FdoReceiveSbid&response_type=code&scope=openid&ui_locales=ja&weblinkid=MRERE0000,84,0.85,17884,17881,P
https://gametool10.ml/,75,0.77,53190,53190,P
https://donechatt.online/account/,97,0.88,52321,52321,D
https://q8jqbvqtiggdyrra.filesusr.com/html/19d66e_e220887c3b2426140e6ef7ad615fbf00.html?ODUwMDU5OA==*anVhbmpvc2VAaG90bWFpbC5jb20=*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**cThqcUJ2UXRpR0dEeVJSYQ==*RmFjZWJvb2sgRXNwYcOxb2w=*,96,0,,113,D
https://mjaymu5vdmvtymvymde2dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*UHV0bzEwMHByZSpodHRwczovL3lvdXR1LmJlL2NzMF9zNm84dUFJKiplcyo=*,97,0.98,59340,59340,P
https://findics.com/twit/get-blue-tick-on-twitter.html,70,0.67,7555,7555,P
