url,ursula_score,vision_score,ursula_size,vision_size,manual
https://www.ymswood.com.tw/product/detail/974032?utm_medium=%E5%8E%9F_%E9%A6%99%E7%92%B0%E6%B4%BB%E5%8B%95_1111_%E9%BB%91%E5%9C%96%E6%96%871&utm_source=fb_pj13,17,0.14,161422,163455,NP
https://m11hc.app.link/XpCf5fapulb,30,0.39,,17754,NP
https://ilyo.co.kr/?ac=community&tac=bbs_view&cate_id=&tb=board_free&lurl=/%3Fac%3Dcommunity%26tac%3Dbbs_list%26tb%3Dboard_free&number=16972,17,0.25,69404,69485,NP
https://www.maxpreps.com/scores/scorercancellation.aspx?xb=l2HTp5EVAlID3a3t75I6OSvXhtxLxX7YfZ70wOoLgqcSt%2BwKPEAIGEQl5dGg8xBl,20,0.36,21918,127318,NP
http://directpoll.com/v?XDVhEtadomDGjL4RkUqPc0LmRthAt6,41,0.33,,15382,NP
https://www.redflagdeals.com/deal/home-decor/ikea-get-a-free-2500-coupon-when-you-buy-a-christmas-tree-for-2500/?utm_source=facebook&utm_medium=social&utm_campaign=[IKEA_coupon_christmastree_112318],21,0.29,106168,138467,NP
https://www.pescaorders.com/DeliveryBoy/OrderRating.aspx?OrderID=V3/FRVaHCg0pn8N8fS5Ui6vV3df1uwj5y5XowtXEE28=,15,0.17,,10820,NP
https://www.mgstage.com/product/product_detail/ABW-171/?agef=1&utm_medium=mgs_affiliate&utm_source=mgs_affiliate_twitterlink&utm_campaign=mgs_affiliate_twitterlink&utm_content=8N234HAONI5YA3H6FJFB5ODJ4Y&form=mgs_asp_twitterlink_8N234HAONI5YA3H6FJFB5ODJ4Y,27,0.26,57830,55072,NP
https://www.muzungubloguganda.com/travel/red-rocks-initiatives-sustainable-development/,8,0.14,79384,82365,NP
https://app.indiagold.co/signup?attribution_type=REFERRAL&code=FTVL0Z,20,0.24,353246,353841,NP
https://watchmoviesonline77.launchaco.com/?source=https://21movie.site/tt1111422,27,0.23,,6686,NP
https://5of4z.app.link/mtStAnz75kb,30,0.33,,18642,NP
https://africaupdates.co.za/condolence-messages-pour-in-to-actress-nthathi-moshesh/,5,0.24,67052,190647,NP
https://www.fevo.com/edp/Give-Thanks-HQ6NZXJO?referrer_hash=RmRPL3Ax,22,0.25,59956,82683,NP
https://repair.zongtai.com.tw/customer/repair_order/view/R1103614?token=Z8xyLetUG5apD0siTqnmYuXdMBwWEvJfchbkj1Rg,25,0.22,12362,13608,NP
https://shop.racewaymotorcycles.com.au/dainese-camo-tracks-womens-motorcycle-t-shirt-fusc~3249859,18,0.16,92433,78777,NP
http://neusmithparta.blogspot.com/?yy=ggqhn,19,0,140534,140534,NP
http://myr.wpblog.jp/%E8%8D%AF%E5%A8%98%E9%A6%A8%E9%9B%85%E9%9C%B2%E8%84%B8%E8%87%AA%E6%8B%8D/,11,0.33,103893,6758,NP
https://809j9.app.link/UQltFJxpulb,30,0.4,,18549,NP
https://classifiermillingsystems.com/cms-grinding-and-classifying-system-solutions/blog.html,28,0.23,28411,30693,NP
https://www.amazon.co.uk/Robbins-Cotran-Pathologic-Disease-Pathology/dp/1455726133/ref=as_li_ss_tl?ie=UTF8&qid=1454879713&sr=8-2&keywords=pathology+robbins&linkCode=sl1&tag=roundabouts-21&linkId=c2d0240bff7779c618d055cfdfa19287,0,0,0,1120772,NP
https://homesearchmissri.home.blog/2021/10/31/4-swapping/,15,0.12,54586,60109,NP
https://blindcatrescue.blogspot.com/2021/11/cat-agility-training-really.html,7,0,167616,182385,NP
https://ukdefencejournal.org.uk/royal-navy-looking-for-firm-to-support-batch-2-offshore-patrol-vessels/,21,0.19,199851,246150,NP
https://reg34.smp.ne.jp/regist/is?SMPFORM=ldng-lcngti-58e146909db09ac8657cd1bec813b31c&ri=ans1041661533&si=10769&sc=10769-1886,36,0.28,,15598,NP
https://tdedclub.com/%E0%B9%81%E0%B8%AD%E0%B8%98%E0%B9%80%E0%B8%A5%E0%B8%95%E0%B8%B4%E0%B8%81-%E0%B8%9A%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%9A%E0%B8%B2-vs-%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%89-2/,11,0.12,183938,179084,NP
https://www.zenquiz.net/vn/kquiz/ban-biet-bao-nhieu-ve-do-te-adolf-hitler-hit-le-UIDiyDyrEnrzhkOsNEA?p=ch12-111,24,0.16,110147,111761,NP
https://bnc.lt/TbFzv0ALtlb,6,0.34,,18679,NP
https://www.b2s.co.th/8859221711378.html?utm_source=Facebook&utm_medium=Page_PagePost&utm_campaign=11_21_black_friday,17,0.27,,356117,NP
https://invite.viber.com/?g2=AQBoeOklOprLFU4Tjl5EnVuiM9Une/XauKPkQnPbOTz6WcArsK8lfWAI%2BGWiSNR4,0,0,0,47174,NP
http://182.72.62.130:808/reports/feedback/index.php?mobile=9489692872&myName=JAYAKUMAR+A&patientId=8000002884&sidDate=2021-11-25&sidno=80005665,26,0.22,5571,5566,NP
http://gushotdogs.com/,7,0.05,4305,4210,NP
https://filepresident.com/059cc48a41a3df93/100__AIM_HEAD_CHEAT_-_FF_ORI.7z,15,0.19,5534,91677,NP
https://home.mcafee.com/downloads/keycard.aspx?affid=1358&culture=en-us&tk=fF3GtndmFHYuzyaZjWqlHlA2JkDMRY9Nc8tKe3COUkd_EH19uh2L_ijJT4KfNnYr0&tp=68,0,0,0,32455,NP
https://www.myschool-eng.com/2020/09/2021_20.html,15,0.29,290948,347134,NP
https://lbuy.hk/zh-hant/search/result?sc=&keyword=麵包超人&utm_source=facebook&utm_medium=post&utm_campaign=20211128_麵包超人7+day+promotion,36,0.32,468491,458682,NP
https://kqwwl.app.link/tZ3S7w3i6kb,30,0.4,,14444,NP
https://cbo.io/bidapp/index.php?slug=ducevent&utm_source=twitter&utm_medium=social,30,0.16,30856,255348,NP
https://www.rummycircle.com/baf.html?utm_medium=baf_whatsapp&refId=74878428&refCode=JAIP9538&baf_promo_code=Default551&cid=2003,36,0.3,,55346,C
https://www.mediafire.com/file/3s0wul886mx41vc/CHOU_NORMAL_TO_KOF.zip.zip/file,0,0,0,333765,NP
https://www.medpagetoday.com/meetingcoverage/astmh/95804?eun=g1235438d0r&utm_campaign=Daily+Headlines+Top+Cat+HeC++2021-11-23&utm_medium=email&utm_source=Sailthru&utm_term=NL_Daily_DHE_dual-gmail-definition&xid=nl_mpt_DHE_2021-11-23,12,0.23,109287,190896,NP
https://mfilecloud.com/andiZHZpZnBveXJmX2hNamN6,42,0.44,20262,20323,NP
https://foodmarkethub.com/blog/5-keunggulan-food-market-hub-dibanding-marketplace/?lang=id,15,0.14,191469,187662,NP
https://jp.reuters.com/article/health-coronavirus-china-idJPKBN2IB06E?feedType=RSS&feedName=special20,0,0,0,542462,NP
https://www.getfish.com.au/shop/seafood/prawns/?utm_source=text&utm_medium=sms&utm_campaign=SEAFOODSTACKER11272021,10,0.2,,246272,NP
https://zkfo4.app.link/0exn2bDnulb,30,0.39,,18568,NP
https://www.lazada.com.ph/products/seedling-bag-variety-of-sizes-seedling-bag-for-plants-planters-bag-seedlingbagph-i1362998671-s5026498256.html,16,0.32,,143685,NP
https://www.zscaler.it/blogs/security-research/tiktok-spyware,23,0.24,,204471,NP
https://ne6gc.app.link/cIU5WYMW2kb,30,0.16,,7954,NP
https://play.google.com/store/apps/details?id=com.beamdog.aao1942,0,0,0,1012431,NP
https://j80by.app.link/bjH5CwjItlb,30,0.33,,28389,NP
https://www.wynnmacau.com/tc/shops/montblanc?utm_source=facebook&utm_medium=social&utm_content=jun21-gen-tc&utm_campaign=soc-wym-montblanc-210609,21,0.26,82528,97903,NP
https://www.missuri.shop/search-product/?txtsearch3=ชุดราตรี&F6=GL&sizeSpec2=&sizeSpec1=29&sizeSpec3=&F5=&txtspect=&F8=&txttype_select=rent_price&txtsearch_price_start=0&txtsearch_price_end=20000&txtsearch=&filter_search[]=ชุดราตรีวัยรุ่นน่ารักสดใส&filter_search[]=ชุดราตรีวัยรุ่นเซ็กซี่,9,0.13,145420,135400,NP
https://172.104.54.159/,18,0.31,49991,50932,NP
