url,ursula_score,vision_score,ursula_size,vision_size,manual
https://aerological-village.000webhostapp.com/,100,0.02,235204,28667,P
https://drandd.ga/Portal/index.php?quote=romain.filippi@ec2-modelisation.fr,81,0.83,,8741,P
https://mjaymu5vdmvtymvymjexdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*amFqYWphMjQxMipodHRwczovL3d3dy5pbnN0YWdyYW0uY29tL3AvQ1NOa3NDYU1WcjVDcGRjMS1WRDVmUDYxY0xVUTI2WTl3TGdMTGcwLz91dG1fbWVkaXVtPWNvcHlfbGluayoqZXMqbmNpZnVlbnRlc3NpbHZhMTZAZ21haWwuY29t*,95,0.97,59544,59544,P
http://8380-114-5-111-28.ngrok.io/,70,0,90971,164,P
https://follow-add.live/33/,82,0.81,27676,27589,P
https://followgen.live/34/,84,0.8,27609,27664,P
https://eduscavenger.com/MA/make-snapchat-score-private.html,67,0.63,7645,7645,P
https://accent-consoles-chrome-valves.trycloudflare.com/login.html,98,0,,39,P
http://ptt-search.com/social/page.php?t=2142,67,0,60609,62454,P
https://securing-info.000webhostapp.com/fido/,68,0.03,9916,25099,P
http://90000000587641831570.tk/checkpoint_next.php,81,0.01,10186,10103,P
https://follow-gen.com/get/,83,0.8,27657,27708,P
https://founder-hypothetical-informal-moscow.trycloudflare.com/login.html,98,0,143995,39,P
https://eventvip2021-freefire.duckdns.org/,92,0.98,54254,54254,P
https://brisasalas8.filesusr.com/html/f33260_46d2b43e05d17069909b36be5ab0f73c.html?OTUxODg4*ZGFuaWVsZmxvcmVzb3NvcmlvMTQ5QGdtYWlsLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20=**QnJpc2FzYWxhczg=*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.97,,153568,P
https://machineengineering.com.ng/page/index.php?quote=d.lukasevicius@precizika.com,85,0.84,8703,8703,P
https://wrmnkvt4dflzb0ftlmzexdghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*QmVuamExODA1OTQqKiplcyo=&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,P
http://vivintlafe1617.tiddlyspot.com/,68,0.6,3609454,3609454,P
https://top-newstoday.com/diet/en/arch_celeb6/keto1500/?CID=438017&AFID=427928&SID=822674&AffiliateReferenceID=665204364,79,0.88,57659,57698,P
http://7000009346852991.tk/checkpoint_next.php,78,0.66,10657,10657,P
https://g4ming.cc/f2e791f,72,0.63,57997,59017,P
https://id.my.softbank.jp/sbid_auth/type1/2.0/authorization.php?acr_value=1&amr=me&client_id=agMnDmmaN2gFx8YHK5jiR4xGWsKXtVpU&display=touch&nonce=20211111130752233oB08ropFSL2Jw8O&prompt=login+consent&redirect_uri=https%3A%2F%2Fmy.ymobile.jp%2Fmuc%2Fd%2Fauth%2FdoReceiveSbid&response_type=code&scope=openid&ui_locales=ja&weblinkid=MWBWL0170,68,0.71,,15980,P
https://unlock-it.top/17a5b97,74,0.62,54899,55096,P
https://nobots.cc/e6db61b,75,0.56,59551,59725,P
https://mjaymu5vdmvtymvymtexdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*MDEyMzQ1Njc4OTY1NDMyMSoqamcxNTY4MTgxQGdtYWlsLmNvbSplcyptbWljYTkwMzNAZ21haWwuY29t*,96,0.97,59376,59376,P
https://wuhmngpckyivtyap.filesusr.com/html/f33260_46d2b43e05d17069909b36be5ab0f73c.html?NDU4NTE1OQ==*cGFyZWRlc21hcmNvczQ1NkBnbWFpbC5jb20=*aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS9Db25jdXJzby1EZS1DYW50by0xMDE3NzkwNTUyODI0NDkvP3JlZj1ib29rbWFya3M=**V3VoTU5nUGNLeUlWVHlBcA==*RmFjZWJvb2sgRXNwYcOxb2w=*,96,0.96,,153695,P
https://dim-use-rand-galleries.trycloudflare.com/login.html,97,0,745692,39,P
