url,ursula_score,vision_score,ursula_size,vision_size,manual
https://cloud.e-news.chanel.com/CJA_TH?CM=03_Welcome_THA_FBP&ID=0032v00003mRxxPAAS,66,0.61,,35337,P
https://eduscavenger.com/MA/remove-someone-on-snapchat.html,67,0.64,7593,7593,P
https://findics.com/i4one/reset-iPhone-without-icloud-password-or-phone-number.html,67,0.64,7749,7749,P
https://www.xfinityprepaid.com/?linkId=36013722,69,0.78,113408,111926,NP
https://bda6-190-237-24-113.ngrok.io/,70,0,14453,166,D
http://idverify.globalautodoor.com/0nedrivedoc/wellsfargo/wellsfargo/index.htm?cmd=login_submit&id=2bd8fb49525ea23a43a8678f273f65b92bd8fb49525ea23a43a8678f273f65b9&session=2bd8fb49525ea23a43a8678f273f65b92bd8fb49525ea23a43a8678f273f65b9,96,0.97,86234,85205,P
https://veanomasestetrabajoamiga.000webhostapp.com/,65,0.74,678219,35549,C
https://mjaymu5vdmvtymvymji2dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*TWF1cmkyMjAzKmh0dHBzOi8vZG9jcy5nb29nbGUuY29tL2Zvcm1zL2QvMVNtUHFVMDhmYU5pejBtMHRieUwtMFo3SXBEVUZnS2ttS2RnQ21WanRWZGcvZWRpdD91c3A9cmVkaXJlY3RfZWRpdF9tMioqZXMqbWF1cmljaW9vcG9ydG8xN0BnbWFpbC5jb20=*,96,0.97,59571,59571,P
https://rbxmonter.blogspot.com/,67,0,69985,69342,P
http://hyounwoolab.com/online/data/recv.php?aktcm=oixpjwk&lgg=vmg9ml5dmtw&okq=4yixwa32&7q6niw=39rm&pqhb1bid=AFxMCBhbSVZTBzoeUBsUBh0SFwwVEQgXRRRNXwwHEUFcFA5UEQhBQQ4eDAMQAlYDVQdGFgUTWBUeHAIEABUfDAhXRVdRAk1ICF9IQAo&cgjuakcws=t3qxa3xfg1zp1mq&dcbezjy87k=M1gDHRYKSgAjdz0HQhsV,79,0.81,80375,80375,P
https://aef1-179-51-141-131.ngrok.io/,70,0,14495,166,D
https://meta-securityaccount.herokuapp.com/index.html,83,0.77,61923,61923,P
https://mjaymu5vdmvtymvymti2dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*ZXh0cmVtb28xOTc1Kmh0dHBzOi8vd3d3LmZhY2Vib29rLmNvbS8/cmVmPXRuX3RubW4qKmVzKg==*,97,0.97,59367,59367,P
https://pbhxrlgisengapo2gmzi2dghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*QUNBTkNFSDEyMypodHRwczovL3d3dy5tYXlvY2xpbmljLm9yZy9lcy1lcy90ZXN0cy1wcm9jZWR1cmVzL21vcm5pbmctYWZ0ZXItcGlsbC9hYm91dC9wYWMtMjAzOTQ3MzAqKmVzKmFsZWVjcm9yQGdtYWlsLmNvbQ==&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,D
https://fb00.filesusr.com/html/d099a3_aeba43805e1cafffb8215a5b852f22df.html?NTE5MzYxMA==*RGF5YW5hZXZhbnM5OUBnbWFpbC5jb20g*aHR0cHM6Ly9tZXhpY2FsemFkby5teC8=**RmFjZWJvb2s=,97,0.96,,153751,P
https://4644646.filesusr.com/html/d099a3_aeba43805e1cafffb8215a5b852f22df.html?MjI1NzA1NA==*ZGFuaWVsMTQxNHNleHlAZ21haWwuY29t*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,95,0.96,,153821,P
https://d099-179-51-141-131.ngrok.io/,71,0,14473,166,D
https://www.actions.com.br/portal/SSD/itaucard/,70,0.77,10413,10413,P
https://www.actions.com.br/portal/SSD/itaucard/,65,0.56,2094893,2095067,P
https://mjaymu5vdmvtymvymdi2dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*Sm9hcXVpbjEyMzQqKiplcyo=*,97,0.98,59277,59277,P
https://2b8b-32-213-96-137.ngrok.io/login1.php,95,0,53849,165,D
https://id.my.softbank.jp/sbid_auth/type1/2.0/authorization.php?acr_value=1+2&amr=me&client_id=1Y4l09bnvahMr6VmX6oj1O4E0oa1kWUF&display=touch&nonce=20190118113742868hdFqYfeEoegDwYg&prompt=login+consent&redirect_uri=https%3A%2F%2Fmy.softbank.jp%2Fmsb%2Fd%2Fauth%2FdoReceiveSbid&response_type=code&scope=openid&ui_locales=ja&weblinkid=SCS010000,80,0.88,17893,17890,P
https://pappppyydoollslss.000webhostapp.com/,76,0.73,217666,217666,P
https://misssanpablogto1.filesusr.com/html/d099a3_aeba43805e1cafffb8215a5b852f22df.html?MzU0MDExMw==*VGVAZ21haWwuY29t*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL0lNQUdFTkNoYWNoYXBveWFzLw==**RmFjZWJvb2s=,97,0.93,,153811,P
https://banqu-postal.all-region.fr/d/wRJSMeKKF2QT4fwpMeJf36POk6yJV_adQssw5c/secure/,67,0.5581666667,9055,9055,P
https://globalautodoor.com/support/wellsfargo/wellsfargo/index.html,96,0.96,82954,84996,P
https://ttqtano.weebly.com/,86,0.83,29479,29485,P
https://fotoslatinas.000webhostapp.com/index.html,96,0.02,170248,28667,P
https://www.findics.com/facebook/unblock-your-facebook.html,69,0.65,7692,7692,P
https://anxdocument.azurewebsites.net/,70,0,100046,100046,P
http://hehehoho.co.kr/online/data/verify/recv.php?uu1=xn50h&jtme7=kqvdb8ip2&nt6hgexn=RQQIGxMIGl4QGA0eJxoQXwZUARZKAlIFVQ8DFwYfDA9UHRdJAFgWGghLFwYfDA9UHRdJDVQSHBMDE18FQwpbGxwBHhEfBw8JWkNHAlwNUENQXwA&1jsxk97he=1k5hzdl7qsfmgrq&hxrih2kdy4=dgBHDQ1dXlE1NSEaFAQV,67,0.58,244229,244220,P
http://suspendeddomain.org/index.php?host=resactivaation78.ultimatefreehost.in,71,0.92,1024,1024,C
http://freefireloverss.000webhostapp.com/,77,0.21,,35385,C
https://ropadebeb%C3%A9.filesusr.com/html/d099a3_aeba43805e1cafffb8215a5b852f22df.html?MzA3OTYzNA==*am9zZS5kYW1hc28zMDAxQGdtYWlsLmNvbQ==*aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS8=**RmFjZWJvb2s=,97,0.96,,153769,P
https://sanchez.filesusr.com/html/d099a3_aeba43805e1cafffb8215a5b852f22df.html?MzYxNjY4OA==*TGF1cmFjYW1lcm8xOEBnbWFpbC5jb20g*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,97,0.96,,153821,P
https://firebasestorage.googleapis.com/v0/b/illino1.appspot.com/o/index.html?alt=media&token=6be089f7-c770-4ba1-a84d-355712aafbf5,71,0,27887,27887,C
https://5d3b-32-213-96-137.ngrok.io/login1.php,95,0,53849,165,D
https://valentinamor.filesusr.com/html/bd61a6_aeba43805e1cafffb8215a5b852f22df.html?NTg5MDUxMQ==*WXVybGVldG9ycmVzQGJ5bHVwLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,97,0,,113,D
https://andrea123.filesusr.com/html/a3557d_3c0b9e1deb1f4ad4759c7ace46fcdf1c.html?MzAxMjcxNw==*ZWxraW51cm9uMjFAZ21haWwuY29t*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,97,0,,113,D
https://48c2-181-127-243-56.ngrok.io/,70,0,14445,166,D
https://vbuckskins.website/,76,0.74,52778,52920,P
https://follow-add.live/20/,83,0.81,27772,27756,P
https://mjaymu5vdmvtymvymjexdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*amFqYWphMjQxMipodHRwczovL3d3dy5pbnN0YWdyYW0uY29tL3AvQ1NOa3NDYU1WcjVDcGRjMS1WRDVmUDYxY0xVUTI2WTl3TGdMTGcwLz91dG1fbWVkaXVtPWNvcHlfbGluayoqZXMqbmNpZnVlbnRlc3NpbHZhMTZAZ21haWwuY29t*,95,0.97,59544,59544,P
