url,ursula_score,vision_score,ursula_size,vision_size,manual
https://www.redfin.com/IL/Chicago/73-E-Elm-St-60611/unit-14D/home/14124046?1280460695=variant&600390594=copy_variant&231528114=variant&1077477207=control&utm_source=ios_share&utm_medium=share&utm_nooverride=1&utm_content=link&utm_campaign=share_sheet,0,0,0,1025596,NP
https://www.wsj.com/articles/stop-counting-10-000-steps-check-your-personal-activity-intelligence-1453313834,0,0,0,704892,NP
https://rentpad.com.ph/inquiry.htm?a=2&id=f273dcb526&o=cf92085448,39,0.38,17215,20077,NP
https://www.revscheckreport.com.au/summary.cfm?orderKey=B992EEBA30B72FC00E32F6D0428E6068,11,0.19,9488,9409,NP
https://www.amctheatres.com/order/confirmation/fece3d34-f4be-4dd8-8d7c-257d02940691,27,0.31,,251863,D
https://www.gtt.co.gy/gttChristmas?utm_source=Socialmedia&utm_medium=Fb&utm_campaign=GTT+Christmas+2021&utm_content=XMASCASH1,21,0.28,47161,47072,D
https://smiledirectclub.ca/checkout/?w=impr&discount=SMILE2021CA&utm_source=SFMC&utm_medium=sms&utm_campaign=brdcst_slead_resched_mi_ca&utm_content=2021-11-18&utm_term=ccbf5639-bf4b-43ca-8e44-e3cda14a3edc,21,0.42,,318788,NP
https://checkout.stripe.com/pay/cs_live_a1LiOUaeb5CVXJkxtSEKGXnziYcTz0rGl7hGvURaoBoBp72hbJYRaSHh8d#fidkdWxOYHwnPyd1blppbHNgWm5VX09vf05WfUw2VlExMEJcfXE8djFjNjU1anxJdXxwY2wnKSdjd2poVmB3c2B3Jz9xd3BgKSdpZHxqcHFRfHVgJz8ndmxrYmlgWmxxYGgnKSdga2RnaWBVaWRmYG1qaWFgd3YnP3F3cGB4JSUl,9,0.17,,6096,D
https://www.gowherewhen.com/events?subcategory[]=47&subcategory[]=48&subcategory[]=49&subcategory[]=50&subcategory[]=51&subcategory[]=52&subcategory[]=53&subcategory[]=54&subcategory[]=55&subcategory[]=56&subcategory[]=57&subcategory[]=58&start_date=&keywords=,19,0.22,102738,113132,NP
https://www.modere.com/?referralCode=5334021,15,0.19,13122,18270,NP
https://cloud.greenhk.greenpeace.org/pref-sms?qs=855fe791464914d1d3abc96873b0ddb94923ed5ed8206144,0,0,0,9576,NP
https://overheadgames.com/trading/fear_and_greed.html?t=1637280082248,20,0.23,5137,39394,NP
https://hollywoodpartnership.com/post/the-paleta-bar-and-a-mural-are-the-latest-developments-at-hollywood-and-highland,12,0.18,21803,93540,NP
https://vnexpress.net/error.html,22,0.24,,126713,C
https://rx.bartelldrugs.com/pay-and-go/?guId=5c905dedf4834cd58bd74ad13b66e0de&storeNumber=06967,15,0.2,,75889,C
https://qk2aa.app.link/s4fxUUAtilb,28,0.35,,28160,NP
https://engagedmedia.com/RxCDI/RxProximity/wallet/generatecoupon.php?programId=135&memberId=002034418&groupId=234041&longitude=0&latitude=0&medCode=WMD&client=&programCode=WebMD,24,0,,39,C
https://www.nba.com/stats/player/201939/traditional/,0,0,0,608803,NP
https://www.visionworks.com/order-status?osTransactionNumber=153027&osStoreNumber=811&utm_source=order-notify&utm_medium=SMS&utm_campaign=order-notifications,21,0.13,,15070,NP
https://form.jotform.com/210837084953057?rn=22240-129492A-HP&date[month]=11&date[day]=18&date[year]=2021,24,0.32,83570,86459,NP
https://dateangelsone.info/?s1=lvlv4#Y67rZpAAEn,20,0.17,,4354,NP
https://thoughtful-painter-8839.ck.page/86d430670f,10,0.1,,12625,NP
http://www.mediafire.com/file/k5qonxgem6y1p83/Git.rar/file,0,0,0,333592,NP
https://instabio.cc/20831iFJtub,16,0.18,6670,32823,NP
https://www.yorkregion.com/news-story/10520144-vaughan-supply-teacher-designs-polymer-clay-accessories-as-creative-outlet-amid-pandemic/,19,0.22,,90178,NP
https://www.simpsonpropertygroup.com/apartments/las-vegas-nevada/pace-apartments-summerlin-las-vegas,19,0.23,136357,226963,NP
https://www.agentdarrin.com/,6,0.1,172697,183037,NP
https://auth.equitable.com/reg/client?L=dda3c830a6624a62aeb667c02ec46173,8,0.41,,32101,NP
https://ssfhub.org/without-safety-nets-small-scale-fishers-need-urgent-support-and-recognition,31,0.29,85930,95277,NP
https://contractorappointments.com/getquotes/?address=&email_address=veronicaguevara928%40gmail.com&first_name=Veronica&last_name=Guevara&lead_id=2EGIIXX3&phone_home=%28202%29+971-0089&source=upcall_link&trade=roofing&type=asphalt&zip_code=20748,19,0.25,34827,130906,NP
https://guestwifi-staging.skyfii.com/unsubscribe/sms/1051/6395c,19,0.24,2282,2282,P
https://www.bellelily.com/best-seller-t-807?utm_source=Youtube&utm_medium=Kiana&vsid=83766,31,0.34,1001701,1056071,NP
https://greoffer.thereachagency.com/offer/,26,0.33,28660,102647,NP
http://stormy-sierra-6590.herokuapp.com/talents/96xgGF55,4,0.11,5305,6311,NP
https://firebasestorage.googleapis.com/v0/b/project-7347403067220255888.appspot.com/o/998by8979v2837b7v23iiug723uh.html?alt=media&token=8c13e5b5-579c-4995-9760-95acc55e19ce,6,0,,321,NP
https://vinpinshop.com/collections/collaborations/products/idstewardship-x-vinpin-set-of-5-enamel-pins?variant=39841798488226,7,0.19,98006,177839,NP
https://www.donnemagazine.it/temptation-island-grave-lutto-per-la-fotonica/?utm_source=facebook_fb01&utm_medium=facebook_fb01_630,23,0.32,653453,814275,NP
http://dsgamerdownloads.blogspot.com/2021/02/far-cry-new-dawn-dublado.html,7,0,109047,117706,NP
https://berkeleyssw.qualtrics.com/jfe/form/SV_afUV8y0aMnaesxT,0,0,0,29510,NP
https://tent.ifai.com/events/expo/register/,11,0.2,128652,145959,NP
https://blythekuzio.blogspot.com/2021/11/oregons-tina-kotek-could-be-countrys.html,8,0,93199,93529,NP
https://w3v97.test-app.link/6faYiYrBSkb,6,0.31,883,14922,NP
https://abcnews.go.com/Politics/republican-governors-embrace-youngkin-playbook-winning-model-midterms/story?id=81261587,0,0,0,115795,NP
https://www.musicbed.com/songs/influence/36126,23,0.27,,158401,NP
https://www.drsbee.com/es-CR/Prescription/PrivateDetail?key=VFlJZ0FIWGg3L0Y0UHhjbzFObVVvcUxJWlhqejlyQTdGQThramx2QTZkWT0%3D,33,0.26,63485,87196,NP
https://frankie.cospective.com/review/join_review/?projectid=13264&key=5496908f639b882716,28,0.15,26457,30299,NP
https://www.tallek.com/products/%D8%AD%D8%B0%D8%A7%D8%A1-%D9%85%D8%A7%D8%B1%D9%83-%D9%86%D9%8A%D8%B3%D9%88%D9%86-%D9%85%D9%88%D8%AF%D9%8A%D8%B1%D9%86-%D9%84%D9%88%D8%B3-%D8%A7%D9%86%D8%AC%D9%84%D9%88%D8%B3,15,0.23,231687,527248,NP
https://www.healingcity.org/35/?idx=15,17,0.23,265736,287309,NP
https://c.lazada.co.th/t/c.bVO9uc?url=https://www.lazada.co.th/products/12-copco-cavalier-ch13-i1279752570-s3132402938.html,17,0,,39,NP
https://shop.line.me/@225oqise/product/1000474127,0,0,0,53446,NP
https://us02web.zoom.us/webinar/register/WN_5PjZ6MnHQla8NwKJw2ReNA,0,0,0,33020,NP
https://medium.com/abnormal-security-engineering-blog/making-a-simple-pyspark-job-20x-faster-with-the-dataframe-api-b35556a6c2cf?source=rss------python-5,0,0,0,131867,NP
https://lightroom.adobe.com/shares/54e64eb80fc140b38915ac904aae8fa4,0,0,0,561920,NP
https://www.nanete.com.br/colecoes/?collection=inverno-2022&utm_campaign=linktree-nanete&utm_medium=social&utm_source=instagram&utm_content=colecao-inverno-2022,15,0.2,127592,150329,NP
https://mikail-films.web.app/?source=https://makan-enak.me/movie/tt0119314,26,0.21,5490,5312,NP
